YEAR,COUNTY_DISTRICT_CODE,GRADUATES,GRADUATES_4YR_COHORT,ADJUSTED_4YR_COHORT,GRADUATION_RATE_4YR_COHORT,ASIAN_GRADUATES_4YR_COHORT,ASIAN_ADJUSTED_4YR_COHORT,ASIAN_GRADUATION_RATE_4YR_COHORT,BLACK_GRADUATES_4YR_COHORT,BLACK_ADJUSTED_4YR_COHORT,BLACK_GRADUATION_RATE_4YR_COHORT,HAWAIIAN_PACIFIC_ISLANDER_GRADUATES_4YR_COHORT,HAWAIIAN_PACIFIC_ISLANDER_ADJUSTED_4YR_COHORT,HAWAIIAN_PACIFIC_ISLANDER_GRADUATION_RATE_4YR_COHORT,HISPANIC_GRADUATES_4YR_COHORT,HISPANIC_ADJUSTED_4YR_COHORT,HISPANIC_GRADUATION_RATE_4YR_COHORT,INDIAN_GRADUATES_4YR_COHORT,INDIAN_ADJUSTED_4YR_COHORT,INDIAN_GRADUATION_RATE_4YR_COHORT,MULTIRACIAL_GRADUATES_4YR_COHORT,MULTIRACIAL_ADJUSTED_4YR_COHORT,MULTIRACIAL_GRADUATION_RATE_4YR_COHORT,WHITE_GRADUATES_4YR_COHORT,WHITE_ADJUSTED_4YR_COHORT,WHITE_GRADUATION_RATE_4YR_COHORT,IEP_GRADUATION_RATE_4YR_COHORT,LEP_GRADUATION_RATE_4YR_COHORT,FRL_GRADUATION_RATE_4YR_COHORT,GRADUATES_5YR_COHORT,ADJUSTED_5YR_COHORT,GRADUATION_RATE_5YR_COHORT,ASIAN_GRADUATES_5YR_COHORT,ASIAN_ADJUSTED_5YR_COHORT,ASIAN_GRADUATION_RATE_5YR_COHORT,BLACK_GRADUATES_5YR_COHORT,BLACK_ADJUSTED_5YR__COHORT,BLACK_GRADUATION_RATE_5YR__COHORT,HAWAIIAN_PACIFIC_ISLANDER_GRADUATES_5YR__COHORT,HAWAIIAN_PACIFIC_ISLANDER_ADJUSTED_5YR_COHORT,HAWAIIAN_PACIFIC_ISLANDER_GRADUATION_RATE_5YR_COHORT,HISPANIC_GRADUATES_5YR_COHORT,HISPANIC_ADJUSTED_5YR_COHORT,HISPANIC_GRADUATION_RATE_5YR_COHORT,INDIAN_GRADUATES_5YR_COHORT,INDIAN_ADJUSTED_5YR_COHORT,INDIAN_GRADUATION_RATE_5YR_COHORT,MULTIRACIAL_GRADUATES_5YR_COHORT,MULTIRACIAL_ADJUSTED_5YR_COHORT,MULTIRACIAL_GRADUATION_RATE_5YR_COHORT,WHITE_GRADUATES_5YR_COHORT,WHITE_ADJUSTED_5YR_COHORT,WHITE_GRADUATION_RATE_5YR_COHORT,IEP_GRADUATION_RATE_5YR_COHORT,LEP_GRADUATION_RATE_5YR_COHORT,FRL_GRADUATION_RATE_5YR_COHORT,GRADUATES_6YR_COHORT,ADJUSTED_6YR_COHORT,GRADUATION_RATE_6YR_COHORT,ASIAN_GRADUATES_6YR_COHORT,ASIAN_ADJUSTED_6YR_COHORT,ASIAN_GRADUATION_RATE_6YR_COHORT,BLACK_GRADUATES_6YR_COHORT,BLACK_ADJUSTED_6YR__COHORT,BLACK_GRADUATION_RATE_6YR__COHORT,HAWAIIAN_PACIFIC_ISLANDER_GRADUATES_6YR__COHORT,HAWAIIAN_PACIFIC_ISLANDER_ADJUSTED_6YR_COHORT,HAWAIIAN_PACIFIC_ISLANDER_GRADUATION_RATE_6YR_COHORT,HISPANIC_GRADUATES_6YR_COHORT,HISPANIC_ADJUSTED_6YR_COHORT,HISPANIC_GRADUATION_RATE_6YR_COHORT,INDIAN_GRADUATES_6YR_COHORT,INDIAN_ADJUSTED_6YR_COHORT,INDIAN_GRADUATION_RATE_6YR_COHORT,MULTIRACIAL_GRADUATES_6YR_COHORT,MULTIRACIAL_ADJUSTED_6YR_COHORT,MULTIRACIAL_GRADUATION_RATE_6YR_COHORT,WHITE_GRADUATES_6YR_COHORT,WHITE_ADJUSTED_6YR_COHORT,WHITE_GRADUATION_RATE_6YR_COHORT,IEP_GRADUATION_RATE_6YR_COHORT,LEP_GRADUATION_RATE_6YR_COHORT,FRL_GRADUATION_RATE_6YR_COHORT,GRADUATES_7YR_COHORT,ADJUSTED_7YR_COHORT,GRADUATION_RATE_7YR_COHORT,ASIAN_GRADUATES_7YR_COHORT,ASIAN_ADJUSTED_7YR_COHORT,ASIAN_GRADUATION_RATE_7YR_COHORT,BLACK_GRADUATES_7YR_COHORT,BLACK_ADJUSTED_7YR__COHORT,BLACK_GRADUATION_RATE_7YR__COHORT,HAWAIIAN_PACIFIC_ISLANDER_GRADUATES_7YR__COHORT,HAWAIIAN_PACIFIC_ISLANDER_ADJUSTED_7YR_COHORT,HAWAIIAN_PACIFIC_ISLANDER_GRADUATION_RATE_7YR_COHORT,HISPANIC_GRADUATES_7YR_COHORT,HISPANIC_ADJUSTED_7YR_COHORT,HISPANIC_GRADUATION_RATE_7YR_COHORT,INDIAN_GRADUATES_7YR_COHORT,INDIAN_ADJUSTED_7YR_COHORT,INDIAN_GRADUATION_RATE_7YR_COHORT,MULTIRACIAL_GRADUATES_7YR_COHORT,MULTIRACIAL_ADJUSTED_7YR_COHORT,MULTIRACIAL_GRADUATION_RATE_7YR_COHORT,WHITE_GRADUATES_7YR_COHORT,WHITE_ADJUSTED_7YR_COHORT,WHITE_GRADUATION_RATE_7YR_COHORT,IEP_GRADUATION_RATE_7YR_COHORT,LEP_GRADUATION_RATE_7YR_COHORT,FRL_GRADUATION_RATE_7YR_COHORT
2016,96094,827,812,845,96.09,28,28,100,84,88,95.45,0,0,0,21,23,91.3,0,0,0,17,18,94.44,661,687,96.22,83.76,94.12,92.18,7,15,46.67,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96095,1337,1295,1361,95.15,117,122,95.9,192,214,89.72,0,0,0,48,53,90.57,0,0,0,35,37,94.59,898,930,96.56,85.91,92.31,92.38,26,33,78.79,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,76.19,72.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96098,187,182,191,95.29,5,5,100,12,15,80,0,0,0,10,10,100,0,0,0,7,9,77.78,148,152,97.37,93.75,0,88.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96099,107,104,107,97.2,13,14,92.86,20,20,100,0,0,0,0,0,0,0,0,0,0,0,0,67,69,97.1,92.86,0,96.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96101,65,63,63,100,0,0,0,17,17,100,0,0,0,0,0,0,0,0,0,0,0,0,38,38,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96102,223,222,225,98.67,30,30,100,44,45,97.78,0,0,0,5,5,100,0,0,0,0,0,0,139,141,98.58,95.65,0,94.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96103,73,72,72,100,0,0,0,15,15,100,0,0,0,0,0,0,0,0,0,0,0,0,52,52,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96104,158,135,139,97.12,0,0,0,132,136,97.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.24,0,97.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96106,316,310,310,100,33,33,100,66,66,100,0,0,0,12,12,100,0,0,0,11,11,100,188,188,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96107,78,75,81,92.59,0,0,0,27,29,93.1,0,0,0,0,0,0,0,0,0,0,5,0,44,46,95.65,75,0,92.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96109,161,158,173,91.33,0,0,0,154,168,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.77,0,93.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96110,380,367,456,80.48,8,8,100,171,206,83.01,0,0,0,43,63,68.25,0,0,0,8,10,80,137,168,81.55,76.06,75,82.47,11,15,73.33,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,83.33,0,0,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96111,208,189,202,93.56,0,0,0,184,196,93.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,93.56,9,15,60,0,0,0,8,14,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96112,208,204,226,90.27,0,0,0,181,202,89.6,0,0,0,0,0,0,0,0,0,0,0,0,17,17,100,78.05,0,87.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96113,65,63,66,95.45,0,0,0,10,11,90.91,0,0,0,0,0,0,0,0,0,0,0,0,41,43,95.35,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96114,306,295,304,97.04,7,7,100,61,64,95.31,0,0,0,9,9,100,0,0,0,0,0,0,217,223,97.31,90.24,0,86.96,8,11,72.73,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,96119,276,218,343,63.56,0,0,0,188,241,78.01,0,0,0,0,0,0,0,0,0,0,0,0,28,94,29.79,28.48,0,73.15,54,145,37.24,0,0,0,24,57,42.11,0,0,0,0,0,0,0,0,0,0,0,0,28,80,35,37.24,0,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,115115,1484,1398,1646,84.93,55,60,91.67,1137,1328,85.62,0,0,0,44,57,77.19,0,0,0,0,0,0,159,185,85.95,68.25,87.21,85.56,51,81,62.96,5,6,83.33,43,69,62.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,62.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,115906,110,108,110,98.18,0,0,0,107,108,99.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.33,0,98.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,115914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96088,1231,1165,1297,89.82,14,14,100,884,995,88.84,0,0,0,16,22,72.73,0,0,0,0,0,0,247,261,94.64,78.86,100,86.59,1303,1358,95.95,21,21,100,990,1040,95.19,0,0,0,19,22,86.36,0,0,0,0,0,0,268,270,99.26,94.58,100,94.82,58,67,86.57,0,0,0,39,48,81.25,0,0,0,0,0,0,0,0,0,0,0,0,17,17,100,94.44,0,83.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96089,807,750,892,84.08,6,8,75,618,740,83.51,0,0,0,7,9,77.78,0,0,0,23,27,85.19,96,108,88.89,67.48,0,84.08,738,816,90.44,6,6,100,597,660,90.45,0,0,0,17,23,73.91,0,0,0,21,21,100,95,104,91.35,90.35,0,90.43,32,51,62.75,0,0,0,25,41,60.98,0,0,0,0,0,0,0,0,0,0,0,0,7,8,87.5,100,0,62.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96090,396,373,404,92.33,16,17,94.12,111,117,94.87,0,0,0,25,31,80.65,0,0,0,15,15,100,205,223,91.93,80.6,0,90.38,377,387,97.42,9,9,100,119,121,98.35,0,0,0,22,22,100,0,0,0,0,0,0,221,229,96.51,91.38,100,96.64,8,11,72.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,75,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96091,1837,1826,1881,97.08,103,107,96.26,175,185,94.59,0,0,0,58,59,98.31,0,0,0,33,35,94.29,1455,1493,97.45,89.55,100,91.03,1769,1790,98.83,97,99,97.98,150,153,98.04,0,0,0,43,45,95.56,0,0,0,29,30,96.67,1446,1459,99.11,95.69,100,97.18,18,22,81.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,88.24,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96092,463,459,465,98.71,7,7,100,71,75,94.67,0,0,0,15,15,100,0,0,0,17,17,100,349,351,99.43,91.84,0,95.24,438,443,98.87,9,9,100,77,80,96.25,0,0,0,11,11,100,0,0,0,13,13,100,327,329,99.39,93.65,0,100,5,6,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96093,497,495,510,97.06,26,26,100,14,15,93.33,0,0,0,9,9,100,0,0,0,10,10,100,433,447,96.87,95.65,71.43,92.42,473,480,98.54,21,21,100,27,27,100,0,0,0,9,9,100,0,0,0,6,6,100,407,413,98.55,96.08,0,96.15,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96094,801,787,830,94.82,34,35,97.14,68,74,91.89,0,0,0,17,19,89.47,0,0,0,18,20,90,649,681,95.3,83.67,76.47,90.45,816,840,97.14,28,28,100,84,87,96.55,0,0,0,21,23,91.3,0,0,0,18,19,94.74,664,682,97.36,90.91,94.12,93.3,9,14,64.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96095,1312,1267,1317,96.2,128,130,98.46,196,204,96.08,0,0,0,51,58,87.93,0,0,0,66,67,98.51,825,857,96.27,87.97,80,94.17,1328,1367,97.15,119,120,99.17,202,216,93.52,0,0,0,50,53,94.34,0,0,0,36,38,94.74,916,935,97.97,91.33,100,95.67,30,36,83.33,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,82.61,79.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96098,203,197,207,95.17,12,12,100,21,23,91.3,0,0,0,5,5,100,0,0,0,7,9,77.78,152,158,96.2,92.59,0,90,186,192,96.88,5,5,100,14,16,87.5,0,0,0,10,10,100,0,0,0,8,9,88.89,149,152,98.03,100,0,92.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96099,117,108,111,97.3,8,8,100,22,24,91.67,0,0,0,0,0,0,0,0,0,0,0,0,71,72,98.61,100,0,95.38,107,110,97.27,13,14,92.86,20,20,100,0,0,0,0,0,0,0,0,0,0,0,0,69,71,97.18,87.5,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96101,53,55,58,94.83,0,0,0,12,13,92.31,0,0,0,8,8,100,0,0,0,0,0,0,33,35,94.29,0,0,100,63,63,100,0,0,0,17,17,100,0,0,0,0,0,0,0,0,0,0,0,0,38,38,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96102,212,211,214,98.6,21,22,95.45,43,43,100,0,0,0,6,6,100,0,0,0,0,0,0,139,141,98.58,100,0,96.77,224,225,99.56,30,30,100,44,45,97.78,0,0,0,5,5,100,0,0,0,0,0,0,141,141,100,100,0,97.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96103,100,99,101,98.02,0,0,0,20,21,95.24,0,0,0,7,7,100,0,0,0,0,0,0,68,69,98.55,100,0,98.02,73,73,100,0,0,0,16,16,100,0,0,0,0,0,0,0,0,0,0,0,0,52,52,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96104,161,158,170,92.94,0,0,0,157,169,92.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,92.94,142,142,100,0,0,0,139,139,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96106,300,292,301,97.01,32,33,96.97,61,66,92.42,0,0,0,13,14,92.86,0,0,0,10,10,100,175,177,98.87,81.08,0,88.1,311,311,100,33,33,100,66,66,100,0,0,0,12,12,100,0,0,0,11,11,100,189,189,100,100,0,100,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96107,79,75,78,96.15,0,0,0,23,24,95.83,0,0,0,0,0,0,0,0,0,0,0,0,42,43,97.67,84.62,0,91.43,77,82,93.9,0,0,0,27,29,93.1,0,0,0,0,0,0,0,0,0,0,5,0,45,47,95.74,84.62,0,94.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96109,131,120,142,84.51,0,0,0,117,138,84.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.68,0,94.35,161,173,93.06,0,0,0,157,169,92.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.77,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96110,408,366,444,82.43,6,7,85.71,141,180,78.33,0,0,0,55,64,85.94,0,0,0,18,20,90,144,171,84.21,70.37,71.43,79.93,399,454,87.89,8,8,100,180,204,88.24,0,0,0,50,63,79.37,0,0,0,9,10,90,151,168,89.88,84.51,83.33,90.07,12,16,75,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,85.71,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96111,193,181,199,90.95,0,0,0,180,198,90.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.32,0,90.95,200,211,94.79,0,0,0,194,204,95.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,94.79,12,17,70.59,0,0,0,11,16,68.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96112,182,173,192,90.1,0,0,0,156,171,91.23,0,0,0,0,0,0,0,0,0,5,6,83.33,11,14,78.57,80.77,0,90.1,211,223,94.62,0,0,0,188,199,94.47,0,0,0,0,0,0,0,0,0,0,0,0,17,17,100,92.11,0,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96113,60,43,45,95.56,0,0,0,9,9,100,0,0,0,0,0,0,0,0,0,0,0,0,28,30,93.33,0,0,94.74,80,82,97.56,0,0,0,16,16,100,0,0,0,0,0,0,0,0,0,5,5,100,51,53,96.23,90,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96114,323,317,335,94.63,13,13,100,57,65,87.69,0,0,0,5,6,83.33,0,0,0,0,0,0,239,247,96.76,88.89,0,87.76,300,304,98.68,7,7,100,63,64,98.44,0,0,0,9,9,100,0,0,0,0,0,0,220,223,98.65,95,0,97.67,9,12,75,0,0,0,5,6,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,96119,210,146,244,59.84,0,0,0,121,159,76.1,0,0,0,0,0,0,0,0,0,0,0,0,22,74,29.73,23.2,0,73.12,223,345,64.64,0,0,0,191,247,77.33,0,0,0,0,0,0,0,0,0,0,0,0,30,92,32.61,29.07,0,69.83,56,127,44.09,0,0,0,25,50,50,0,0,0,0,0,0,0,0,0,0,0,0,29,71,40.85,44.09,0,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,115115,1436,1310,1642,79.78,63,65,96.92,1040,1324,78.55,0,0,0,50,64,78.13,0,0,0,0,0,0,154,185,83.24,64.83,77.78,79.83,1458,1622,89.89,55,60,91.67,1188,1322,89.86,0,0,0,45,54,83.33,0,0,0,0,0,0,167,182,91.76,81.32,90.7,89.89,68,83,81.93,6,6,100,57,72,79.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.09,0,81.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,115906,80,78,82,95.12,0,0,0,75,79,94.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,95.12,108,110,98.18,0,0,0,107,108,99.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.33,0,98.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,115914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
